dag_id,task_id,task_type,dag_submit_ms,task_ready_ms,scheduled_ms,start_ms,finish_ms,tier,datacenter_id,vm_id,duration_ms,length_mi,proj_edge_sec,proj_cloud_sec,input_bytes,output_bytes,gpu_mem_mb,gpu_util,queue_wait_ms,net_propagation_ms,net_tx_ms,net_total_ms
dag_0647d3fecb314377,unet_denoise_3effa1eb,unet_denoise,9362036,9587435.81,9587435.81,9587437.26,9604618.08,1,6,0,583.67,1751,1.751,0.584,3301398287,330139828,6296.92,0.87,0.00,-1,-1,0.00
dag_0647d3fecb314377,sampler_5bbfb51b,sampler,9362036,9604618.08,9604618.08,9604619.54,9605698.92,1,6,0,35.89,107,0.107,0.036,631656107,63165610,1204.79,0.89,0.00,-1,-1,0.00
dag_81eb4a07019c40bf,unet_denoise_1b07f1f6,unet_denoise,9069951,9590276.65,9590276.65,9590278.11,9606545.70,1,6,0,553.04,1659,1.659,0.553,2768054140,276805414,5279.64,0.87,0.00,-1,-1,0.00
dag_81eb4a07019c40bf,sampler_ffc532d7,sampler,9069951,9606545.70,9606545.70,9606547.15,9607629.77,1,6,0,36.13,108,0.108,0.036,444928997,44492899,848.63,0.44,0.00,-1,-1,0.00
dag_db22da7e09e44b97,unet_denoise_7ab302f4,unet_denoise,9324228,9595321.92,9595321.92,9595323.36,9608129.80,1,6,0,433.80,1301,1.301,0.434,4038038501,403803850,7701.95,0.71,0.00,-1,-1,0.00
dag_db22da7e09e44b97,sampler_5cbc0976,sampler,9324228,9608129.80,9608129.80,9608131.26,9609252.92,1,6,0,37.21,111,0.111,0.037,389154024,38915402,742.25,0.77,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_c31b97f2,unet_denoise,9586125,9604281.15,9604281.15,9604282.58,9610433.89,1,6,0,205.08,615,0.615,0.205,2612898821,261289882,4983.71,0.56,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_f6e2680b,sampler,9586125,9610433.89,9610433.89,9610435.31,9610786.92,1,6,0,11.64,34,0.034,0.011,431187032,43118703,822.42,0.53,0.00,-1,-1,0.00
dag_604a569a12644c28,unet_denoise_b7936fd6,unet_denoise,9352428,9603919.20,9603919.20,9603920.64,9611004.91,1,6,0,236.34,709,0.709,0.236,2971948475,297194847,5668.54,0.93,0.00,-1,-1,0.00
dag_604a569a12644c28,sampler_f4c05ad5,sampler,9352428,9611004.91,9611004.91,9611006.33,9611617.96,1,6,0,20.14,60,0.060,0.020,563730585,56373058,1075.23,0.71,0.00,-1,-1,0.00
dag_b6c318d079b8447a,unet_denoise_2456a0d0,unet_denoise,9431858,9599999.64,9599999.64,9600001.06,9613093.95,1,6,0,436.74,1310,1.310,0.437,3428365559,342836555,6539.09,0.62,0.00,-1,-1,0.00
dag_b6c318d079b8447a,sampler_c2c8e60c,sampler,9431858,9613093.95,9613093.95,9613095.37,9614115.94,1,6,0,33.74,101,0.101,0.034,388422853,38842285,740.86,0.65,0.00,-1,-1,0.00
dag_3ecceb84adf94a10,unet_denoise_236c0ba3,unet_denoise,9115964,9601421.68,9601421.68,9601423.13,9614620.49,1,6,0,440.86,1322,1.322,0.441,3518576945,351857694,6711.15,0.76,0.00,-1,-1,0.00
dag_9065a1aea77349b8,unet_denoise_216637e6,unet_denoise,9229224,9592424.45,9592424.45,9592425.88,9615291.25,1,6,0,775.11,2325,2.325,0.775,2286802588,228680258,4361.73,0.71,0.00,-1,-1,0.00
dag_3ecceb84adf94a10,sampler_ef75ad1f,sampler,9115964,9614620.49,9614620.49,9614621.94,9615478.59,1,6,0,30.21,90,0.090,0.030,347921268,34792126,663.61,0.50,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_28b95208,unet_denoise,9586125,9610786.92,9610786.92,9610788.34,9615943.99,1,6,0,174.97,524,0.524,0.175,2680834095,268083409,5113.29,0.47,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_07d73faf,sampler,9586125,9615943.99,9615943.99,9615945.45,9616249.00,1,6,0,10.45,31,0.031,0.010,710584860,71058486,1355.33,0.74,0.00,-1,-1,0.00
dag_9065a1aea77349b8,sampler_908fa67b,sampler,9229224,9615291.25,9615291.25,9615292.70,9616870.49,1,6,0,55.73,167,0.167,0.056,501639507,50163950,956.80,0.81,0.00,-1,-1,0.00
dag_c815f27e85774b50,vae_encode_8a0c0275,vae_encode,9598868,9598868.00,9598868.00,9598869.43,9617527.33,1,6,0,628.07,1884,1.884,0.628,1212878986,121287898,2313.38,0.82,0.00,-1,-1,0.00
dag_785092ab835a4b47,unet_denoise_ac735b3d,unet_denoise,9519346,9592869.33,9592869.33,9592870.75,9619507.04,1,6,0,908.18,2724,2.724,0.908,4246763235,424676323,8100.06,0.48,0.00,-1,-1,0.00
dag_604a569a12644c28,unet_denoise_1d373976,unet_denoise,9352428,9611617.96,9611617.96,9611619.38,9619797.05,1,6,0,282.07,846,0.846,0.282,2271843236,227184323,4333.20,0.82,0.00,-1,-1,0.00
dag_604a569a12644c28,sampler_5e22a66c,sampler,9352428,9619797.05,9619797.05,9619798.51,9620281.04,1,6,0,16.82,50,0.050,0.017,489047200,48904720,932.78,0.87,0.00,-1,-1,0.00
dag_0647d3fecb314377,unet_denoise_ef9b9d19,unet_denoise,9362036,9605698.92,9605698.92,9605700.34,9621101.55,1,6,0,524.90,1574,1.574,0.525,4442847247,444284724,8474.06,0.58,0.00,-1,-1,0.00
dag_785092ab835a4b47,sampler_58d4fa51,sampler,9519346,9619507.04,9619507.04,9619508.48,9621152.63,1,6,0,56.78,170,0.170,0.057,439428340,43942834,838.14,0.90,0.00,-1,-1,0.00
dag_ccdb7a2b388c4e57,lora_load_92cd21d4,lora_load,9504779,9504779.00,9504779.00,9504780.43,9621181.12,1,6,0,3753.78,11261,11.261,3.754,1019715952,101971595,1944.95,0.85,0.00,-1,-1,0.00
dag_0647d3fecb314377,sampler_09557dd5,sampler,9362036,9621101.55,9621101.55,9621103.00,9622146.73,1,6,0,34.86,104,0.104,0.035,282462027,28246202,538.75,0.48,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_e9347640,unet_denoise,9586125,9616249.00,9616249.00,9616250.43,9622721.80,1,6,0,223.40,670,0.670,0.223,2643487295,264348729,5042.05,0.84,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_32413957,sampler,9586125,9622721.80,9622721.80,9622723.26,9623124.92,1,6,0,13.08,39,0.039,0.013,487696728,48769672,930.21,0.65,0.00,-1,-1,0.00
dag_81eb4a07019c40bf,unet_denoise_17d7cb52,unet_denoise,9069951,9607629.77,9607629.77,9607631.23,9623483.83,1,6,0,539.78,1619,1.619,0.540,2765082643,276508264,5273.98,0.53,0.00,-1,-1,0.00
dag_81eb4a07019c40bf,sampler_f604f130,sampler,9069951,9623483.83,9623483.83,9623485.26,9624332.85,1,6,0,28.04,84,0.084,0.028,862682743,86268274,1645.44,0.88,0.00,-1,-1,0.00
dag_db22da7e09e44b97,unet_denoise_3f18a443,unet_denoise,9324228,9609252.92,9609252.92,9609254.38,9625261.39,1,6,0,544.24,1632,1.632,0.544,1865605877,186560587,3558.36,0.82,0.00,-1,-1,0.00
dag_2910904d0e68426c,lora_load_f8473137,lora_load,9445821,9445821.00,9445821.00,9445822.45,9625454.47,1,6,0,5693.80,17081,17.081,5.694,1019739815,101973981,1945.00,0.67,0.00,-1,-1,0.00
dag_db22da7e09e44b97,sampler_8cdde90a,sampler,9324228,9625261.39,9625261.39,9625262.82,9626225.45,1,6,0,30.87,92,0.092,0.031,600707502,60070750,1145.76,0.42,0.00,-1,-1,0.00
dag_b6c318d079b8447a,unet_denoise_91be391a,unet_denoise,9431858,9614115.94,9614115.94,9614117.36,9627743.51,1,6,0,463.41,1390,1.390,0.463,3591600443,359160044,6850.43,0.46,0.00,-1,-1,0.00
dag_b6c318d079b8447a,sampler_25b589ab,sampler,9431858,9627743.51,9627743.51,9627744.94,9628738.98,1,6,0,33.01,99,0.099,0.033,440348648,44034864,839.90,0.77,0.00,-1,-1,0.00
dag_604a569a12644c28,unet_denoise_cba9a4e5,unet_denoise,9352428,9620281.04,9620281.04,9620282.50,9629114.07,1,6,0,293.04,879,0.879,0.293,5023061189,502306118,9580.73,0.60,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_60b6095d,unet_denoise,9586125,9623124.92,9623124.92,9623126.34,9629223.14,1,6,0,200.99,602,0.602,0.201,4662319573,466231957,8892.67,0.55,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_15fae8c5,sampler,9586125,9629223.14,9629223.14,9629224.58,9629606.21,1,6,0,12.43,37,0.037,0.012,394774649,39477464,752.97,0.70,0.00,-1,-1,0.00
dag_604a569a12644c28,sampler_2f0b7cef,sampler,9352428,9629114.07,9629114.07,9629115.53,9629634.74,1,6,0,17.02,51,0.051,0.017,620421771,62042177,1183.36,0.69,0.00,-1,-1,0.00
dag_b3de1cdb700840dd,unet_denoise_3340bd9c,unet_denoise,9343506,9602982.09,9602982.09,9602983.54,9630620.68,1,6,0,931.49,2794,2.794,0.931,2426266354,242626635,4627.74,0.52,0.00,-1,-1,0.00
dag_3ecceb84adf94a10,unet_denoise_383d55e9,unet_denoise,9115964,9615478.59,9615478.59,9615480.03,9630888.16,1,6,0,520.86,1562,1.562,0.521,3579116085,357911608,6826.62,0.85,0.00,-1,-1,0.00
dag_3ecceb84adf94a10,sampler_1cf2ce73,sampler,9115964,9630888.16,9630888.16,9630889.62,9631865.20,1,6,0,32.34,97,0.097,0.032,404332541,40433254,771.20,0.64,0.00,-1,-1,0.00
dag_b3de1cdb700840dd,sampler_c9e6137f,sampler,9343506,9630620.68,9630620.68,9630622.10,9632234.73,1,6,0,53.78,161,0.161,0.054,410243938,41024393,782.48,0.50,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_125bc176,unet_denoise,9586125,9629606.21,9629606.21,9629607.67,9635000.33,1,6,0,179.86,539,0.539,0.180,2975510101,297551010,5675.34,0.83,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_4fea151f,sampler,9586125,9635000.33,9635000.33,9635001.79,9635373.45,1,6,0,12.28,36,0.036,0.012,462061679,46206167,881.31,0.52,0.00,-1,-1,0.00
dag_ccdb7a2b388c4e57,vae_encode_0ac7a7c2,vae_encode,9504779,9621181.12,9621181.12,9621182.57,9638069.23,1,6,0,559.24,1677,1.677,0.559,880060314,88006031,1678.58,0.91,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_d891993b,unet_denoise,9586125,9635373.45,9635373.45,9635374.91,9641126.07,1,6,0,184.73,554,0.554,0.185,2820306589,282030658,5379.31,0.54,0.00,-1,-1,0.00
dag_0647d3fecb314377,unet_denoise_8c0eb7c6,unet_denoise,9362036,9622146.73,9622146.73,9622148.17,9641139.16,1,6,0,624.58,1873,1.873,0.624,3568740741,356874074,6806.83,0.85,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_f498a93f,sampler,9586125,9641126.07,9641126.07,9641127.53,9641533.26,1,6,0,12.88,38,0.038,0.013,437705307,43770530,834.86,0.40,0.00,-1,-1,0.00
dag_0647d3fecb314377,sampler_cd59610a,sampler,9362036,9641139.16,9641139.16,9641140.60,9642405.23,1,6,0,40.07,120,0.120,0.040,519877696,51987769,991.59,0.67,0.00,-1,-1,0.00
dag_0e52d27c0ac34457,vae_encode_c274cf4d,vae_encode,9620565,9620565.00,9620565.00,9620566.44,9643084.07,1,6,0,739.24,2217,2.217,0.739,1186439445,118643944,2262.95,0.81,0.00,-1,-1,0.00
dag_2910904d0e68426c,vae_encode_4ba6632a,vae_encode,9445821,9625454.47,9625454.47,9625455.90,9643364.05,1,6,0,585.72,1757,1.757,0.586,1071982029,107198202,2044.64,0.67,0.00,-1,-1,0.00
dag_db22da7e09e44b97,unet_denoise_df552d24,unet_denoise,9324228,9626225.45,9626225.45,9626226.90,9643394.10,1,6,0,562.04,1686,1.686,0.562,2932932560,293293256,5594.12,0.53,0.00,-1,-1,0.00
dag_db22da7e09e44b97,sampler_acf49a12,sampler,9324228,9643394.10,9643394.10,9643395.52,9644405.53,1,6,0,32.08,96,0.096,0.032,718513946,71851394,1370.46,0.91,0.00,-1,-1,0.00
dag_785092ab835a4b47,unet_denoise_de789b07,unet_denoise,9519346,9621152.63,9621152.63,9621154.06,9646365.69,1,6,0,824.75,2474,2.474,0.825,4166714742,416671474,7947.38,0.70,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_d8ec74da,unet_denoise,9586125,9641533.26,9641533.26,9641534.69,9646572.05,1,6,0,161.55,484,0.484,0.161,2118802305,211880230,4041.29,0.43,0.00,-1,-1,0.00
dag_c815f27e85774b50,unet_denoise_62901471,unet_denoise,9598868,9617527.33,9617527.33,9617528.76,9646848.54,1,6,0,967.09,2901,2.901,0.967,2540380913,254038091,4845.39,0.45,0.00,-1,-1,0.00
dag_b6c318d079b8447a,unet_denoise_fbbd4ce6,unet_denoise,9431858,9628738.98,9628738.98,9628740.41,9646938.59,1,6,0,592.61,1777,1.777,0.592,1788831525,178883152,3411.93,0.45,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_5ab49c77,sampler,9586125,9646572.05,9646572.05,9646573.50,9646955.15,1,6,0,13.00,38,0.038,0.013,434124818,43412481,828.03,0.69,0.00,-1,-1,0.00
dag_b6c318d079b8447a,sampler_59a0cb93,sampler,9431858,9646938.59,9646938.59,9646940.04,9648140.15,1,6,0,39.95,119,0.119,0.040,505927974,50592797,964.98,0.55,0.00,-1,-1,0.00
dag_785092ab835a4b47,sampler_157d99f6,sampler,9519346,9646365.69,9646365.69,9646367.15,9648439.82,1,6,0,68.04,204,0.204,0.068,276402091,27640209,527.20,0.65,0.00,-1,-1,0.00
dag_c815f27e85774b50,sampler_f3086a89,sampler,9598868,9646848.54,9646848.54,9646849.96,9648739.77,1,6,0,61.41,184,0.184,0.061,471392708,47139270,899.11,0.72,0.00,-1,-1,0.00
dag_3ecceb84adf94a10,unet_denoise_3e186a9e,unet_denoise,9115964,9631865.20,9631865.20,9631866.63,9649160.77,1,6,0,560.75,1682,1.682,0.561,3230994190,323099419,6162.63,0.45,0.00,-1,-1,0.00
dag_3854ccb0dfa544b4,vae_encode_2119457f,vae_encode,9636736,9636736.00,9636736.00,9636737.45,9650083.30,1,6,0,427.70,1283,1.283,0.428,723334739,72333473,1379.65,0.93,0.00,-1,-1,0.00
dag_3ecceb84adf94a10,sampler_83e51892,sampler,9115964,9649160.77,9649160.77,9649162.23,9650153.31,1,6,0,31.65,94,0.094,0.031,476728322,47672832,909.29,0.52,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_e9f4c1aa,unet_denoise,9586125,9646955.15,9646955.15,9646956.62,9653259.78,1,6,0,201.74,605,0.605,0.202,2576694245,257669424,4914.65,0.53,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_2b7e1fad,sampler,9586125,9653259.78,9653259.78,9653261.21,9653682.33,1,6,0,13.13,39,0.039,0.013,577408187,57740818,1101.32,0.57,0.00,-1,-1,0.00
dag_ccdb7a2b388c4e57,unet_denoise_31200475,unet_denoise,9504779,9638069.23,9638069.23,9638070.69,9654146.46,1,6,0,514.50,1543,1.543,0.514,2804265746,280426574,5348.71,0.70,0.00,-1,-1,0.00
dag_ccdb7a2b388c4e57,sampler_eacd81d5,sampler,9504779,9654146.46,9654146.46,9654147.89,9655384.59,1,6,0,38.26,114,0.114,0.038,268891333,26889133,512.87,0.77,0.00,-1,-1,0.00
dag_b3de1cdb700840dd,unet_denoise_df8b894e,unet_denoise,9343506,9632234.73,9632234.73,9632236.16,9658764.67,1,6,0,847.51,2542,2.542,0.847,3524579057,352457905,6722.60,0.77,0.00,-1,-1,0.00
dag_db22da7e09e44b97,unet_denoise_00c6b5f7,unet_denoise,9324228,9644405.53,9644405.53,9644406.96,9659811.94,1,6,0,485.51,1456,1.456,0.485,2784711462,278471146,5311.42,0.41,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_848fbd70,unet_denoise,9586125,9653682.33,9653682.33,9653683.79,9660288.04,1,6,0,201.48,604,0.604,0.201,3314202189,331420218,6321.34,0.68,0.00,-1,-1,0.00
dag_81eb4a07019c40bf,vae_decode_4ec74277,vae_decode,9069951,9624332.85,9624332.85,9624334.31,9660627.85,1,6,0,1165.55,3496,3.496,1.165,1115285212,111528521,2127.24,0.52,0.00,-1,-1,0.00
dag_0647d3fecb314377,unet_denoise_081b4017,unet_denoise,9362036,9642405.23,9642405.23,9642406.68,9660637.84,1,6,0,574.63,1723,1.723,0.574,2750238188,275023818,5245.66,0.88,0.00,-1,-1,0.00
dag_b3de1cdb700840dd,sampler_6382b4e4,sampler,9343506,9658764.67,9658764.67,9658766.10,9660647.80,1,6,0,57.30,171,0.171,0.057,467744884,46774488,892.15,0.51,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_b7da67c3,sampler,9586125,9660288.04,9660288.04,9660289.50,9660678.77,1,6,0,12.20,36,0.036,0.012,645234349,64523434,1230.69,0.94,0.00,-1,-1,0.00
dag_db22da7e09e44b97,sampler_8be19560,sampler,9324228,9659811.94,9659811.94,9659813.37,9660831.72,1,6,0,31.27,93,0.093,0.031,388334197,38833419,740.69,0.83,0.00,-1,-1,0.00
dag_0e52d27c0ac34457,unet_denoise_4a7ad981,unet_denoise,9620565,9643084.07,9643084.07,9643085.52,9660927.26,1,6,0,562.33,1686,1.686,0.562,2643858411,264385841,5042.76,0.64,0.00,-1,-1,0.00
dag_0647d3fecb314377,sampler_5197c9a7,sampler,9362036,9660637.84,9660637.84,9660639.29,9661621.45,1,6,0,33.17,99,0.099,0.033,409405816,40940581,780.88,0.41,0.00,-1,-1,0.00
dag_0e52d27c0ac34457,sampler_8d4e77f8,sampler,9620565,9660927.26,9660927.26,9660928.71,9661790.37,1,6,0,28.67,86,0.086,0.029,341611742,34161174,651.57,0.67,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_d6e42f45,unet_denoise,9586125,9660678.77,9660678.77,9660680.19,9665733.33,1,6,0,168.43,505,0.505,0.168,3141076313,314107631,5991.13,0.56,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_b246a7d7,sampler,9586125,9665733.33,9665733.33,9665734.76,9666146.38,1,6,0,13.36,40,0.040,0.013,324591849,32459184,619.11,0.84,0.00,-1,-1,0.00
dag_b6c318d079b8447a,unet_denoise_2c492ed4,unet_denoise,9431858,9648140.15,9648140.15,9648141.61,9666688.91,1,6,0,590.34,1771,1.771,0.590,2754795553,275479555,5254.36,0.75,0.00,-1,-1,0.00
dag_b6c318d079b8447a,sampler_1e62df23,sampler,9431858,9666688.91,9666688.91,9666690.33,9667728.72,1,6,0,34.65,103,0.103,0.034,501819470,50181947,957.14,0.88,0.00,-1,-1,0.00
dag_469d0e0cc54b45e6,vae_encode_f4e52cd4,vae_encode,9654530,9654530.00,9654530.00,9654531.45,9667900.26,1,6,0,427.50,1282,1.282,0.427,866425929,86642592,1652.58,0.60,0.00,-1,-1,0.00
dag_3854ccb0dfa544b4,unet_denoise_52a2e676,unet_denoise,9636736,9650083.30,9650083.30,9650084.74,9668072.74,1,6,0,574.07,1722,1.722,0.574,4241860138,424186013,8090.71,0.56,0.00,-1,-1,0.00
dag_785092ab835a4b47,unet_denoise_50b29750,unet_denoise,9519346,9648439.82,9648439.82,9648441.25,9668723.80,1,6,0,648.48,1945,1.945,0.648,4023349043,402334904,7673.93,0.43,0.00,-1,-1,0.00
dag_3854ccb0dfa544b4,sampler_1f44e5ae,sampler,9636736,9668072.74,9668072.74,9668074.17,9669445.38,1,6,0,45.91,137,0.137,0.046,333548186,33354818,636.19,0.76,0.00,-1,-1,0.00
dag_785092ab835a4b47,sampler_18e776ca,sampler,9519346,9668723.80,9668723.80,9668725.23,9670273.88,1,6,0,51.54,154,0.154,0.051,585255868,58525586,1116.29,0.75,0.00,-1,-1,0.00
dag_ccdb7a2b388c4e57,unet_denoise_cfb4fefb,unet_denoise,9504779,9655384.59,9655384.59,9655386.04,9671816.41,1,6,0,532.59,1597,1.597,0.532,2601471620,260147162,4961.91,0.85,0.00,-1,-1,0.00
dag_604a569a12644c28,vae_decode_8ede5402,vae_decode,9352428,9629634.74,9629634.74,9629636.19,9672464.42,1,6,0,1385.39,4156,4.156,1.385,977912257,97791225,1865.22,0.43,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_bcf713ab,unet_denoise,9586125,9666146.38,9666146.38,9666147.80,9672654.37,1,6,0,217.33,651,0.651,0.217,4018203119,401820311,7664.11,0.59,0.00,-1,-1,0.00
dag_ccdb7a2b388c4e57,sampler_a39efe83,sampler,9504779,9671816.41,9671816.41,9671817.86,9672776.48,1,6,0,32.36,97,0.097,0.032,387744514,38774451,739.56,0.82,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_bf4ede21,sampler,9586125,9672654.37,9672654.37,9672655.82,9673049.70,1,6,0,14.25,42,0.042,0.014,451524518,45152451,861.21,0.47,0.00,-1,-1,0.00
dag_0e52d27c0ac34457,unet_denoise_a180c945,unet_denoise,9620565,9661790.37,9661790.37,9661791.80,9673484.67,1,6,0,391.79,1175,1.175,0.392,5189906620,518990662,9898.96,0.93,0.00,-1,-1,0.00
dag_0e52d27c0ac34457,sampler_1750c693,sampler,9620565,9673484.67,9673484.67,9673486.12,9674531.45,1,6,0,36.89,110,0.110,0.037,605445150,60544515,1154.79,0.49,0.00,-1,-1,0.00
dag_db22da7e09e44b97,unet_denoise_fc393487,unet_denoise,9324228,9660831.72,9660831.72,9660833.18,9676635.46,1,6,0,534.01,1602,1.602,0.534,2435521407,243552140,4645.39,0.89,0.00,-1,-1,0.00
dag_0647d3fecb314377,unet_denoise_c77c48e0,unet_denoise,9362036,9661621.45,9661621.45,9661622.88,9677007.31,1,6,0,521.02,1563,1.563,0.521,2046194360,204619436,3902.81,0.80,0.00,-1,-1,0.00
dag_db22da7e09e44b97,sampler_4b048140,sampler,9324228,9676635.46,9676635.46,9676636.92,9677652.43,1,6,0,35.38,106,0.106,0.035,472446803,47244680,901.12,0.83,0.00,-1,-1,0.00
dag_0647d3fecb314377,sampler_75dbc23d,sampler,9362036,9677007.31,9677007.31,9677008.77,9678210.92,1,6,0,42.58,127,0.127,0.042,353470478,35347047,674.19,0.58,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_4155e9b2,unet_denoise,9586125,9673049.70,9673049.70,9673051.15,9678230.92,1,6,0,182.32,546,0.546,0.182,2747164410,274716441,5239.80,0.72,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_fab85b7a,sampler,9586125,9678230.92,9678230.92,9678232.38,9678576.03,1,6,0,12.13,36,0.036,0.012,363929465,36392946,694.14,0.90,0.00,-1,-1,0.00
dag_c815f27e85774b50,unet_denoise_907f05ff,unet_denoise,9598868,9648739.77,9648739.77,9648741.23,9682121.93,1,6,0,1102.63,3307,3.307,1.102,3927005315,392700531,7490.17,0.84,0.00,-1,-1,0.00
dag_469d0e0cc54b45e6,unet_denoise_74b9ea90,unet_denoise,9654530,9667900.26,9667900.26,9667901.72,9682191.01,1,6,0,493.19,1479,1.479,0.493,2675062146,267506214,5102.28,0.61,0.00,-1,-1,0.00
dag_b6c318d079b8447a,unet_denoise_78f8de61,unet_denoise,9431858,9667728.72,9667728.72,9667730.14,9683007.34,1,6,0,527.76,1583,1.583,0.528,3780083345,378008334,7209.94,0.85,0.00,-1,-1,0.00
dag_469d0e0cc54b45e6,sampler_a511123b,sampler,9654530,9682191.01,9682191.01,9682192.44,9683087.56,1,6,0,31.20,93,0.093,0.031,402117072,40211707,766.98,0.72,0.00,-1,-1,0.00
dag_3ecceb84adf94a10,vae_decode_dfaf6f11,vae_decode,9115964,9650153.31,9650153.31,9650154.74,9683660.11,1,6,0,1111.90,3335,3.335,1.112,1421342212,142134221,2711.00,0.54,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_d6e8e8d6,unet_denoise,9586125,9678576.03,9678576.03,9678577.46,9683876.12,1,6,0,186.42,559,0.559,0.186,4087498479,408749847,7796.28,0.63,0.00,-1,-1,0.00
dag_b6c318d079b8447a,sampler_9d9ac27b,sampler,9431858,9683007.34,9683007.34,9683008.80,9684124.63,1,6,0,40.30,120,0.120,0.040,680725527,68072552,1298.38,0.91,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_5976d12d,sampler,9586125,9683876.12,9683876.12,9683877.58,9684186.24,1,6,0,11.23,33,0.033,0.011,448423106,44842310,855.30,0.42,0.00,-1,-1,0.00
dag_c815f27e85774b50,sampler_28663e00,sampler,9598868,9682121.93,9682121.93,9682123.35,9684211.69,1,6,0,74.62,223,0.223,0.074,367162545,36716254,700.31,0.41,0.00,-1,-1,0.00
dag_3854ccb0dfa544b4,unet_denoise_9edcdfbf,unet_denoise,9636736,9669445.38,9669445.38,9669446.81,9685537.77,1,6,0,563.51,1690,1.690,0.563,5281849069,528184906,10074.33,0.54,0.00,-1,-1,0.00
dag_b3de1cdb700840dd,unet_denoise_e3c2e347,unet_denoise,9343506,9660647.80,9660647.80,9660649.26,9686177.30,1,6,0,880.57,2641,2.641,0.880,2329043404,232904340,4442.30,0.65,0.00,-1,-1,0.00
dag_3854ccb0dfa544b4,sampler_0ad00e8a,sampler,9636736,9685537.77,9685537.77,9685539.22,9686905.41,1,6,0,50.82,152,0.152,0.051,418708038,41870803,798.62,0.55,0.00,-1,-1,0.00
dag_b3de1cdb700840dd,sampler_9420488c,sampler,9343506,9686177.30,9686177.30,9686178.76,9687723.91,1,6,0,57.42,172,0.172,0.057,555104357,55510435,1058.78,0.79,0.00,-1,-1,0.00
dag_ccdb7a2b388c4e57,unet_denoise_26b9e6b2,unet_denoise,9504779,9672776.48,9672776.48,9672777.90,9687847.38,1,6,0,536.81,1610,1.610,0.537,2489308757,248930875,4747.98,0.88,0.00,-1,-1,0.00
dag_ccdb7a2b388c4e57,sampler_61f6cb6c,sampler,9504779,9687847.38,9687847.38,9687848.83,9688740.56,1,6,0,33.19,99,0.099,0.033,834058619,83405861,1590.84,0.82,0.00,-1,-1,0.00
dag_61d4b491678a46cc,unet_denoise_fcf46e17,unet_denoise,9586125,9684186.24,9684186.24,9684187.70,9689139.50,1,6,0,183.51,550,0.550,0.183,2959292266,295929226,5644.40,0.88,0.00,-1,-1,0.00
dag_0e52d27c0ac34457,unet_denoise_cc0429bd,unet_denoise,9620565,9674531.45,9674531.45,9674532.91,9689232.12,1,6,0,526.59,1579,1.579,0.526,2431521945,243152194,4637.76,0.52,0.00,-1,-1,0.00
dag_61d4b491678a46cc,sampler_1c6ea3f9,sampler,9586125,9689139.50,9689139.50,9689140.95,9689552.69,1,6,0,15.53,46,0.046,0.015,362281549,36228154,691.00,0.69,0.00,-1,-1,0.00
dag_0e52d27c0ac34457,sampler_2258099e,sampler,9620565,9689232.12,9689232.12,9689233.54,9689946.65,1,6,0,26.26,78,0.078,0.026,405405788,40540578,773.25,0.84,0.00,-1,-1,0.00
dag_0647d3fecb314377,unet_denoise_a90e3852,unet_denoise,9362036,9678210.92,9678210.92,9678212.38,9692773.70,1,6,0,527.16,1581,1.581,0.527,3717435207,371743520,7090.44,0.93,0.00,-1,-1,0.00
dag_db22da7e09e44b97,unet_denoise_13450c1c,unet_denoise,9324228,9677652.43,9677652.43,9677653.86,9692941.78,1,6,0,552.12,1656,1.656,0.552,2463395396,246339539,4698.55,0.91,0.00,-1,-1,0.00
dag_0647d3fecb314377,sampler_3e4225fc,sampler,9362036,9692773.70,9692773.70,9692775.16,9693756.55,1,6,0,34.50,103,0.103,0.034,451635630,45163563,861.43,0.75,0.00,-1,-1,0.00
